Provinsi,Kab Kota,Kecamatan,Desa,Tanggal,Waktu,Satelit,Confidence,Latitude,Longitude,TN,TX,TAVG,RR,FF_AVG
Sulawesi Tengah,BANGGAI,Toili Barat,Rata,22-09-2024,11:27 WIB,NASA-NOAA20,Medium,-1,56911,122.0,9619.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Rata,23-09-2024,12:50 WIB,NASA-NOAA20,Medium,-1,59597,122.0,14795.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Uwe Lolu,19-12-2024,12:18 WIB,NASA-NOAA20,Medium,-1,49218,122.0,26003.0,,,
Sulawesi Tengah,KOTA PALU,Palu Utara,Taipa,28-10-2024,11:53 WIB,NASA-NOAA20,Medium,0,77063,23.8,35.8,29.2,0.0,3.0
Sulawesi Tengah,POSO,Lore Piore,Watutau,16-09-2024,13:18 WIB,NASA-MODIS,High,-1,5331,23.4,33.6,27.4,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,25-10-2024,13:12 WIB,NASA-MODIS,High,-1,99165,23.6,33.0,28.8,0.0,1.0
Sulawesi Tengah,POSO,Lore Barat,Lengkeka,06-08-2024,08:52 WIB,NASA-MODIS,Medium,-1,845,23.2,32.6,26.7,0.0,1.0
Sulawesi Tengah,POSO,Lore Piore,Wanga,15-08-2024,13:03 WIB,NASA-MODIS,Medium,-1,49971,22.8,34.6,27.1,0.0,1.0
Sulawesi Tengah,POSO,Lore Piore,Watutau,18-08-2024,13:27 WIB,NASA-MODIS,Medium,-1,55092,23.4,33.2,27.7,0.0,1.0
Sulawesi Tengah,POSO,Lore Tengah,Hangira,16-09-2024,13:18 WIB,NASA-MODIS,Medium,-1,67399,23.4,33.6,27.4,0.0,1.0
Sulawesi Tengah,POSO,Lore Tengah,Katu,20-08-2024,13:10 WIB,NASA-MODIS,Medium,-1,60075,24.0,33.0,27.4,8888.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Kalemago,16-09-2024,13:18 WIB,NASA-MODIS,Medium,-1,51393,23.4,33.6,27.4,0.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Mekarsari,23-10-2024,08:37 WIB,NASA-MODIS,Medium,-1,45203,23.6,33.6,28.8,0.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Mekarsari,28-10-2024,08:41 WIB,NASA-MODIS,Medium,-1,45649,23.4,33.2,28.3,0.0,1.0
Sulawesi Tengah,POSO,Lore Utara,Sedoa,25-10-2024,13:12 WIB,NASA-MODIS,Medium,-1,3422,23.6,33.0,28.8,0.0,1.0
Sulawesi Tengah,POSO,Pamona Puselemba,Pamona,16-08-2024,09:00 WIB,NASA-MODIS,Medium,-1,71572,22.2,33.6,27.2,0.0,2.0
Sulawesi Tengah,POSO,Pamona Tenggara,Omporiwo,02-11-2024,08:45 WIB,NASA-MODIS,Medium,-2,7315,22.6,33.2,27.4,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Singkona,16-11-2024,13:05 WIB,NASA-MODIS,Medium,-2,147,24.6,33.0,28.2,8888.0,2.0
Sulawesi Tengah,POSO,Pamona Tenggara,Singkona,21-11-2024,13:07 WIB,NASA-MODIS,Medium,-1,97885,24.2,33.2,28.8,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Tokilo,28-10-2024,08:41 WIB,NASA-MODIS,Medium,-2,1928,23.4,33.2,28.3,0.0,1.0
Sulawesi Tengah,POSO,Pamona Timur,Didiri,11-09-2024,13:14 WIB,NASA-MODIS,Medium,-1,7467,24.6,33.6,29.9,0.0,3.0
Sulawesi Tengah,POSO,Pamona Timur,Taripa,15-08-2024,13:03 WIB,NASA-MODIS,Medium,-1,86517,22.8,34.6,27.1,0.0,1.0
Sulawesi Tengah,POSO,Pamona Timur,Taripa,28-10-2024,08:41 WIB,NASA-MODIS,Medium,-1,85493,23.4,33.2,28.3,0.0,1.0
Sulawesi Tengah,POSO,Poso Kota,Gebangrejo Barat,28-08-2024,08:52 WIB,NASA-MODIS,Medium,-1,39509,24.0,33.2,27.6,0.0,1.0
Sulawesi Tengah,POSO,Poso Kota,Gebangrejo Barat,28-10-2024,08:41 WIB,NASA-MODIS,Medium,-1,39624,23.4,33.2,28.3,0.0,1.0
Sulawesi Tengah,POSO,Poso Kota,Gebangrejo Timur,29-11-2024,08:43 WIB,NASA-MODIS,Medium,-1,39517,22.4,33.4,28.1,8888.0,1.0
Sulawesi Tengah,POSO,Lore Tengah,Rompo,11-08-2024,12:57 WIB,NASA-NOAA20,High,-1,61157,23.6,32.8,29.3,0.0,2.0
Sulawesi Tengah,POSO,Pamona Selatan,Boe,07-10-2024,11:46 WIB,NASA-NOAA20,High,-2,7998,24.0,38.0,29.0,0.0,2.0
Sulawesi Tengah,POSO,Pamona Selatan,Pasir Putih,12-09-2024,12:57 WIB,NASA-NOAA20,High,-2,6096,25.6,34.6,29.6,0.0,3.0
Sulawesi Tengah,POSO,Lage,Rato'ombu,28-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,50413,23.4,33.2,28.3,0.0,1.0
Sulawesi Tengah,POSO,Lage,Tambaro,24-10-2024,11:29 WIB,NASA-NOAA20,Medium,-1,46179,23.2,33.6,28.5,8888.0,1.0
Sulawesi Tengah,POSO,Lage,Tampemadoro,10-09-2024,11:53 WIB,NASA-NOAA20,Medium,-1,55788,24.4,34.6,29.3,0.0,2.0
Sulawesi Tengah,POSO,Lage,Tongko,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,-1,43422,23.8,33.2,28.6,8888.0,1.0
Sulawesi Tengah,POSO,Lore Barat,Lelio,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,-1,84148,27.0,34.0,30.1,0.0,3.0
Sulawesi Tengah,POSO,Lore Barat,Lengkeka,05-10-2024,12:25 WIB,NASA-NOAA20,Medium,-1,85201,25.0,32.4,28.6,0.0,1.0
Sulawesi Tengah,POSO,Lore Barat,Lengkeka,18-12-2024,12:37 WIB,NASA-NOAA20,Medium,-1,85611,22.8,32.2,27.5,0.0,1.0
Sulawesi Tengah,POSO,Lore Barat,Tuare,03-08-2024,12:08 WIB,NASA-NOAA20,Medium,-1,81187,23.4,33.0,27.7,28.0,1.0
Sulawesi Tengah,POSO,Lore Barat,Tuare,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-1,80762,23.6,33.0,28.8,0.0,1.0
Sulawesi Tengah,POSO,Lore Piore,Siliwanga,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,-1,52706,27.0,34.0,30.1,0.0,3.0
Sulawesi Tengah,POSO,Lore Piore,Watutau,02-08-2024,12:25 WIB,NASA-NOAA20,Medium,-1,56086,24.0,34.0,27.6,0.0,1.0
Sulawesi Tengah,POSO,Lore Piore,Watutau,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-1,55098,24.2,34.4,30.0,0.0,1.0
Sulawesi Tengah,POSO,Lore Piore,Watutau,14-08-2024,12:01 WIB,NASA-NOAA20,Medium,-1,58343,25.0,32.6,29.0,0.5,2.0
Sulawesi Tengah,POSO,Lore Piore,Watutau,24-08-2024,12:14 WIB,NASA-NOAA20,Medium,-1,52694,24.6,33.6,29.7,9.6,1.0
Sulawesi Tengah,POSO,Lore Tengah,Bariri,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,-1,70601,24.2,33.6,28.4,8888.0,1.0
Sulawesi Tengah,POSO,Lore Tengah,Doda,14-09-2024,12:21 WIB,NASA-NOAA20,Medium,-1,74099,25.0,35.0,29.6,0.0,2.0
Sulawesi Tengah,POSO,Lore Tengah,Hangira,06-08-2024,12:53 WIB,NASA-NOAA20,Medium,-1,73116,23.2,32.6,26.7,0.0,1.0
Sulawesi Tengah,POSO,Lore Tengah,Hangira,24-08-2024,12:14 WIB,NASA-NOAA20,Medium,-1,681,24.6,33.6,29.7,9.6,1.0
Sulawesi Tengah,POSO,Lore Tengah,Katu,16-08-2024,13:03 WIB,NASA-NOAA20,Medium,-1,57428,22.2,33.6,27.2,0.0,2.0
Sulawesi Tengah,POSO,Lore Tengah,Katu,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,-1,58397,24.2,33.6,28.4,8888.0,1.0
Sulawesi Tengah,POSO,Lore Tengah,Katu,23-10-2024,11:46 WIB,NASA-NOAA20,Medium,-1,61223,23.6,33.6,28.8,0.0,1.0
Sulawesi Tengah,POSO,Lore Tengah,Katu,28-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,57965,23.4,33.2,28.3,0.0,1.0
Sulawesi Tengah,POSO,Lore Tengah,Lempe,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,-1,73412,27.0,34.0,30.1,0.0,3.0
Sulawesi Tengah,POSO,Lore Tengah,Rompo,18-09-2024,12:44 WIB,NASA-NOAA20,Medium,-1,62646,23.6,33.4,27.6,0.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Kalemago,05-09-2024,11:46 WIB,NASA-NOAA20,Medium,-1,52738,23.2,32.6,28.4,8888.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,02-08-2024,12:25 WIB,NASA-NOAA20,Medium,-1,52158,24.0,34.0,27.6,0.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,03-08-2024,12:08 WIB,NASA-NOAA20,Medium,-1,50755,23.4,33.0,27.7,28.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,04-10-2024,12:44 WIB,NASA-NOAA20,Medium,-1,50729,22.2,33.4,28.3,2.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-1,55408,24.2,34.4,30.0,0.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,08-09-2024,12:31 WIB,NASA-NOAA20,Medium,-1,55376,24.4,33.8,28.3,8888.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,10-09-2024,11:53 WIB,NASA-NOAA20,Medium,-1,53683,24.4,34.6,29.3,0.0,2.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,12-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,52006,20.8,33.0,28.6,11.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,-1,50235,27.0,34.0,30.1,0.0,3.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,18-08-2024,12:25 WIB,NASA-NOAA20,Medium,-1,53689,23.4,33.2,27.7,0.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,29-10-2024,11:36 WIB,NASA-NOAA20,Medium,-1,58629,21.4,33.6,28.5,0.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Tamadue,15-08-2024,11:42 WIB,NASA-NOAA20,Medium,-1,48821,22.8,34.6,27.1,0.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Tamadue,22-11-2024,12:27 WIB,NASA-NOAA20,Medium,-1,47215,24.2,32.8,27.8,0.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Winowanga,10-09-2024,11:53 WIB,NASA-NOAA20,Medium,-1,44309,24.4,34.6,29.3,0.0,2.0
Sulawesi Tengah,POSO,Lore Timur,Winowanga,12-09-2024,12:57 WIB,NASA-NOAA20,Medium,-1,45507,25.6,34.6,29.6,0.0,3.0
Sulawesi Tengah,POSO,Lore Timur,Winowanga,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,-1,44792,23.8,33.2,28.6,8888.0,1.0
Sulawesi Tengah,POSO,Lore Utara,Alitupu,10-09-2024,11:53 WIB,NASA-NOAA20,Medium,-1,4563,24.4,34.6,29.3,0.0,2.0
Sulawesi Tengah,POSO,Lore Utara,Dodolo,31-10-2024,12:38 WIB,NASA-NOAA20,Medium,-1,46649,23.2,33.8,29.0,0.0,1.0
Sulawesi Tengah,POSO,Lore Utara,Watumaeta,17-08-2024,12:46 WIB,NASA-NOAA20,Medium,-1,37719,24.2,34.0,28.1,0.0,1.0
Sulawesi Tengah,POSO,Lore Utara,Watumaeta,18-08-2024,12:25 WIB,NASA-NOAA20,Medium,-1,37968,23.4,33.2,27.7,0.0,1.0
Sulawesi Tengah,POSO,Pamona Puselemba,Mayakeli,12-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,74589,20.8,33.0,28.6,11.0,1.0
Sulawesi Tengah,POSO,Pamona Puselemba,Pamona,17-08-2024,12:46 WIB,NASA-NOAA20,Medium,-1,71432,24.2,34.0,28.1,0.0,1.0
Sulawesi Tengah,POSO,Pamona Puselemba,Pamona,19-12-2024,12:18 WIB,NASA-NOAA20,Medium,-1,6583,22.4,32.8,28.0,0.0,1.0
Sulawesi Tengah,POSO,Pamona Puselemba,Soe,12-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,74405,20.8,33.0,28.6,11.0,1.0
Sulawesi Tengah,POSO,Pamona Puselemba,Soe,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,-1,74248,23.8,33.2,28.6,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Puselemba,Soe,30-10-2024,12:57 WIB,NASA-NOAA20,Medium,-1,7182,22.8,33.2,28.5,0.0,1.0
Sulawesi Tengah,POSO,Pamona Selatan,Boe,26-09-2024,11:53 WIB,NASA-NOAA20,Medium,-2,5218,24.0,33.2,28.1,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Selatan,Mayoa,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-2,21068,24.2,34.4,30.0,0.0,1.0
Sulawesi Tengah,POSO,Pamona Selatan,Mayoa,23-12-2024,12:44 WIB,NASA-NOAA20,Medium,-2,16439,25.2,33.2,28.4,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Selatan,Pandayora,20-11-2024,13:03 WIB,NASA-NOAA20,Medium,-2,13645,23.8,32.0,27.8,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Selatan,Pandayora,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,-2,13396,23.8,33.2,28.6,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Selatan,Uelene,08-12-2024,12:27 WIB,NASA-NOAA20,Medium,-2,11079,24.6,33.2,28.2,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,03-08-2024,12:08 WIB,NASA-NOAA20,Medium,-2,2602,23.4,33.0,27.7,28.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,06-11-2024,12:27 WIB,NASA-NOAA20,Medium,-2,1893,25.0,33.0,28.5,0.5,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,07-11-2024,12:05 WIB,NASA-NOAA20,Medium,-2,2316,24.8,33.6,28.9,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,18-11-2024,11:59 WIB,NASA-NOAA20,Medium,-2,3723,24.0,33.0,27.6,21.5,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,19-12-2024,12:18 WIB,NASA-NOAA20,Medium,-2,3587,22.4,32.8,28.0,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,21-11-2024,12:44 WIB,NASA-NOAA20,Medium,-2,1406,24.2,33.2,28.8,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,24-10-2024,13:10 WIB,NASA-NOAA20,Medium,-2,2156,23.2,33.6,28.5,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,-2,4054,23.8,33.2,28.6,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,28-09-2024,12:55 WIB,NASA-NOAA20,Medium,-2,4179,22.4,32.6,27.2,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Korobono,19-12-2024,12:18 WIB,NASA-NOAA20,Medium,-2,5993,22.4,32.8,28.0,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Korobono,31-10-2024,12:38 WIB,NASA-NOAA20,Medium,-2,5853,23.2,33.8,29.0,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Salindu,04-09-2024,12:08 WIB,NASA-NOAA20,Medium,-2,822,24.0,32.2,27.6,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Salindu,11-10-2024,12:14 WIB,NASA-NOAA20,Medium,-2,3303,21.6,32.4,28.2,15.5,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Singkona,03-12-2024,12:18 WIB,NASA-NOAA20,Medium,-1,97374,24.8,33.6,28.9,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Singkona,05-11-2024,12:44 WIB,NASA-NOAA20,Medium,-1,97869,23.2,33.2,27.8,1.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Singkona,12-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,97944,20.8,33.0,28.6,11.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Singkona,17-08-2024,12:46 WIB,NASA-NOAA20,Medium,-1,98701,24.2,34.0,28.1,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Singkona,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,-1,98411,24.2,33.6,28.4,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Singkona,20-11-2024,13:03 WIB,NASA-NOAA20,Medium,-2,112,23.8,32.0,27.8,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Tokilo,06-11-2024,12:27 WIB,NASA-NOAA20,Medium,-2,1668,25.0,33.0,28.5,0.5,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Wayura,15-09-2024,11:59 WIB,NASA-NOAA20,Medium,-2,9554,23.4,35.0,29.5,0.0,2.0
Sulawesi Tengah,POSO,Pamona Timur,Didiri,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,-1,74364,23.8,33.2,28.6,8888.0,1.0
Sulawesi Tengah,POSO,Pamona Timur,Didiri,29-10-2024,13:16 WIB,NASA-NOAA20,Medium,-1,76021,21.4,33.6,28.5,0.0,1.0
Sulawesi Tengah,POSO,Pamona Timur,Kelei,12-09-2024,12:57 WIB,NASA-NOAA20,Medium,-1,81853,25.6,34.6,29.6,0.0,3.0
Sulawesi Tengah,POSO,Pamona Timur,Masewe,07-10-2024,11:46 WIB,NASA-NOAA20,Medium,-1,95794,24.0,38.0,29.0,0.0,2.0
Sulawesi Tengah,POSO,Pamona Timur,Masewe,12-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,97485,20.8,33.0,28.6,11.0,1.0
Sulawesi Tengah,POSO,Pamona Timur,Matialemba,19-12-2024,12:18 WIB,NASA-NOAA20,Medium,-1,90046,22.4,32.8,28.0,0.0,1.0
Sulawesi Tengah,POSO,Pamona Timur,Pancasila,15-10-2024,12:38 WIB,NASA-NOAA20,Medium,-1,92874,24.8,32.6,28.4,0.0,1.0
Sulawesi Tengah,POSO,Pamona Timur,Tiu,03-08-2024,12:08 WIB,NASA-NOAA20,Medium,-1,91756,23.4,33.0,27.7,28.0,1.0
Sulawesi Tengah,POSO,Pamona Utara,Saojo,03-12-2024,12:20 WIB,NASA-NOAA20,Medium,-1,67814,24.8,33.6,28.9,0.0,1.0
Sulawesi Tengah,POSO,Pamona Utara,Saojo,14-09-2024,12:21 WIB,NASA-NOAA20,Medium,-1,68987,25.0,35.0,29.6,0.0,2.0
Sulawesi Tengah,POSO,Poso Pesisir,Toini,27-10-2024,12:14 WIB,NASA-NOAA20,Medium,-1,42544,24.6,33.2,28.3,0.0,1.0
Sulawesi Tengah,POSO,Poso Pesisir Selatan,Malitu,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,-1,4647,23.8,33.2,28.6,8888.0,1.0
Sulawesi Tengah,POSO,Poso Pesisir Utara,Kalora,15-09-2024,11:59 WIB,NASA-NOAA20,Medium,-1,21982,23.4,35.0,29.5,0.0,2.0
Sulawesi Tengah,POSO,Poso Pesisir Utara,Kalora,15-11-2024,12:59 WIB,NASA-NOAA20,Medium,-1,18798,22.2,32.8,27.5,0.0,1.0
Sulawesi Tengah,TOLI TOLI,Lampasio,Janja,25-10-2024,13:12 WIB,NASA-MODIS,High,0,8769,24.8,33.7,29.9,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Baolan,Baru,01-08-2024,08:45 WIB,NASA-MODIS,Medium,1,4122,24.3,32.2,27.0,8888.0,2.0
Sulawesi Tengah,TOLI TOLI,Baolan,Baru,09-09-2024,08:41 WIB,NASA-MODIS,Medium,1,3688,24.9,31.7,27.1,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Baolan,Baru,25-10-2024,13:12 WIB,NASA-MODIS,Medium,1,4096,24.8,33.7,29.9,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Baolan,Tuweley,08-12-2024,08:06 WIB,NASA-MODIS,Medium,1,3927,24.0,32.4,28.3,8888.0,1.0
Sulawesi Tengah,TOLI TOLI,Baolan,Tuweley,11-08-2024,08:54 WIB,NASA-MODIS,Medium,1,4314,24.4,32.0,26.7,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Baolan,Tuweley,12-11-2024,08:49 WIB,NASA-MODIS,Medium,1,404,24.0,32.2,27.7,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Baolan,Tuweley,14-11-2024,08:32 WIB,NASA-MODIS,Medium,1,4342,23.2,31.7,28.3,8888.0,1.0
Sulawesi Tengah,TOLI TOLI,Baolan,Tuweley,18-08-2024,08:41 WIB,NASA-MODIS,Medium,1,401,24.0,32.6,27.3,5.1,2.0
Sulawesi Tengah,TOLI TOLI,Baolan,Tuweley,21-11-2024,08:17 WIB,NASA-MODIS,Medium,1,4297,23.6,31.2,27.0,3.7,1.0
Sulawesi Tengah,TOLI TOLI,Baolan,Tuweley,25-08-2024,08:28 WIB,NASA-MODIS,Medium,1,4201,22.8,31.4,26.1,66.9,2.0
Sulawesi Tengah,TOLI TOLI,Baolan,Tuweley,30-10-2024,08:22 WIB,NASA-MODIS,Medium,1,4254,25.0,33.0,29.1,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Basidondo,Basi,25-10-2024,13:12 WIB,NASA-MODIS,Medium,0,74554,24.8,33.7,29.9,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Lampasio,Janja,13-09-2024,12:57 WIB,NASA-MODIS,Medium,0,86905,23.2,33.4,28.2,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Ogodeide,Pagaitan,25-10-2024,13:12 WIB,NASA-MODIS,Medium,0,88915,24.8,33.7,29.9,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Basidondo,Kayu Lompa,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,0,72028,24.0,33.8,28.5,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Dondo,Anggasan,13-09-2024,12:40 WIB,NASA-NOAA20,Medium,0,70612,23.2,33.4,28.2,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Dondo,Ogowele,25-10-2024,12:53 WIB,NASA-NOAA20,Medium,0,73063,24.8,33.7,29.9,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Dondo,Tinabogan,02-11-2024,12:01 WIB,NASA-NOAA20,Medium,0,74744,23.6,32.0,27.7,8888.0,2.0
Sulawesi Tengah,TOLI TOLI,Ogodeide,Bambalaga,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,0,83216,24.0,33.3,29.2,0.0,1.0
Sulawesi Tengah,TOLI TOLI,Ogodeide,Batuilo,19-12-2024,12:20 WIB,NASA-NOAA20,Medium,0,82064,24.2,31.4,27.5,55.8,1.0
Sulawesi Tengah,TOLI TOLI,Ogodeide,Pagaitan,11-10-2024,12:14 WIB,NASA-NOAA20,Medium,0,90509,24.1,32.3,28.2,3.5,2.0
Sulawesi Tengah,TOLI TOLI,Ogodeide,Pagaitan,13-11-2024,11:55 WIB,NASA-NOAA20,Medium,0,87853,24.4,32.2,28.1,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Ogodeide,Pagaitan,27-10-2024,12:14 WIB,NASA-NOAA20,Medium,0,87598,24.0,33.4,28.5,0.5,1.0
Sulawesi Tenggara,KOLAKA,Polinggona,Plasma Jaya,20-10-2024,13:08 WIB,NASA-MODIS,High,-4,43897,25.4,33.6,29.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,06-10-2024,21:01 WIB,NASA-MODIS,High,-4,47823,24.2,34.2,29.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Plasma Jaya,16-09-2024,13:16 WIB,NASA-MODIS,Medium,-4,44747,23.4,32.0,27.5,0.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Pondowae,20-10-2024,13:08 WIB,NASA-MODIS,Medium,-4,46357,25.4,33.6,29.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Samaturu,Sani-sani,30-10-2024,13:14 WIB,NASA-MODIS,Medium,-3,95142,26.0,35.3,30.5,8888.0,2.0
Sulawesi Tenggara,KOLAKA,Toari,Rano Jaya,20-10-2024,13:08 WIB,NASA-MODIS,Medium,-4,55274,25.4,33.6,29.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,07-10-2024,20:04 WIB,NASA-MODIS,Medium,-4,48054,25.4,31.0,28.6,0.0,1.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,15-09-2024,12:38 WIB,NASA-MODIS,Medium,-4,45098,23.0,32.4,27.5,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,18-10-2024,08:34 WIB,NASA-MODIS,Medium,-4,45769,25.2,32.8,29.0,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu Ujung,20-10-2024,13:08 WIB,NASA-MODIS,Medium,-4,41183,25.4,33.6,29.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,19-10-2024,13:01 WIB,NASA-NOAA20,High,-4,47927,25.2,33.4,29.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,29-10-2024,11:34 WIB,NASA-NOAA20,High,-4,4804,26.2,35.8,30.3,8888.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,19-10-2024,13:01 WIB,NASA-NOAA20,High,-4,44344,25.2,33.4,29.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu Ujung,21-09-2024,11:46 WIB,NASA-NOAA20,High,-4,41351,27.2,35.8,29.4,0.0,2.0
Sulawesi Tenggara,KOLAKA,Baula,Puulemo,11-08-2024,00:17 WIB,NASA-NOAA20,Medium,-4,18228,22.8,33.3,27.5,0.0,3.0
Sulawesi Tenggara,KOLAKA,Kolaka,Kelurahan Watuliandu,18-12-2024,12:37 WIB,NASA-NOAA20,Medium,-4,327,23.6,33.2,30.6,0.0,3.0
Sulawesi Tenggara,KOLAKA,Polinggona,Kelurahan Polinggona,24-09-2024,12:29 WIB,NASA-NOAA20,Medium,-4,4541,25.7,34.0,29.1,0.2,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Lamondape,19-10-2024,13:01 WIB,NASA-NOAA20,Medium,-4,41439,25.2,33.4,29.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Lamondape,29-08-2024,12:21 WIB,NASA-NOAA20,Medium,-4,43794,24.0,33.0,28.0,0.1,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Plasma Jaya,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-4,44396,24.2,34.2,29.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Plasma Jaya,11-09-2024,11:34 WIB,NASA-NOAA20,Medium,-4,45298,21.8,33.3,27.0,0.0,2.0
