provinsi,kab kota,kecamatan,desa,tanggal,waktu,satelit,confidence,latitude,longitude,tn,tx,tavg,rr,ff_avg
Gorontalo,BONE BOLANGO,Bulawa,Pinomotiga,11-09-2024,11:36 WIB,NASA-NOAA20,High,0,3824,40.606666666666655,7141.662499999999,28.82,0.8285714285714285,1.64
Gorontalo,GORONTALO,Bilato,Bilato,11-09-2024,11:36 WIB,NASA-NOAA20,High,0,54701,21.2,33.3,27.8,0.0,3.0
Gorontalo,GORONTALO,Limboto Barat,Daenaa,06-09-2024,11:29 WIB,NASA-NOAA20,High,0,69777,24.6,33.8,28.9,0.0,3.0
Sulawesi Barat,MAMUJU,Bonehau,Bonehau,25-10-2024,13:12 WIB,NASA-MODIS,High,-2,56841,26.2,35.4,29.9,0.0,1.0
Sulawesi Barat,MAMUJU,Kalumpang,Sandapang,08-10-2024,13:18 WIB,NASA-MODIS,High,-2,34529,24.6,32.0,27.8,3.0,1.0
Sulawesi Selatan,LUWU UTARA,Seko,Embonatana,20-09-2024,12:06 WIB,NASA-NOAA20,High,-2,33922,24.3,33.4,29.2,0.0,1.0
Sulawesi Tengah,BANGGAI,Bualemo,Nipa Kalemoan,13-10-2024,08:30 WIB,NASA-MODIS,High,0,60436,123.0,22041.0,28.82,0.8285714285714285,1.64
Sulawesi Tengah,BANGGAI,Moilong,Saluan,09-11-2024,01:02 WIB,NASA-MODIS,High,-1,46724,122.0,38642.0,28.82,0.8285714285714285,1.64
Sulawesi Tengah,BANGGAI,Kintom,Dimpalon,24-10-2024,11:29 WIB,NASA-NOAA20,High,-1,11078,122.0,63683.0,28.82,0.8285714285714285,1.64
Sulawesi Tengah,BANGGAI,Mantoh,Sulubombong,20-10-2024,12:44 WIB,NASA-NOAA20,High,0,99777,123.0,3372.0,28.82,0.8285714285714285,1.64
Sulawesi Tengah,BANGGAI,Pagimana,Baloa Doda,11-09-2024,11:36 WIB,NASA-NOAA20,High,0,97229,122.0,43016.0,28.82,0.8285714285714285,1.64
Sulawesi Tengah,POSO,Lore Piore,Watutau,16-09-2024,13:18 WIB,NASA-MODIS,High,-1,5331,23.4,33.6,27.4,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,25-10-2024,13:12 WIB,NASA-MODIS,High,-1,99165,23.6,33.0,28.8,0.0,1.0
Sulawesi Tengah,POSO,Lore Tengah,Rompo,11-08-2024,12:57 WIB,NASA-NOAA20,High,-1,61157,23.6,32.8,29.3,0.0,2.0
Sulawesi Tengah,POSO,Pamona Selatan,Boe,07-10-2024,11:46 WIB,NASA-NOAA20,High,-2,7998,24.0,38.0,29.0,0.0,2.0
Sulawesi Tengah,POSO,Pamona Selatan,Pasir Putih,12-09-2024,12:57 WIB,NASA-NOAA20,High,-2,6096,25.6,34.6,29.6,0.0,3.0
Sulawesi Tengah,TOLI TOLI,Lampasio,Janja,25-10-2024,13:12 WIB,NASA-MODIS,High,0,8769,24.8,33.7,29.9,0.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Plasma Jaya,20-10-2024,13:08 WIB,NASA-MODIS,High,-4,43897,25.4,33.6,29.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,06-10-2024,21:01 WIB,NASA-MODIS,High,-4,47823,24.2,34.2,29.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,19-10-2024,13:01 WIB,NASA-NOAA20,High,-4,47927,25.2,33.4,29.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,29-10-2024,11:34 WIB,NASA-NOAA20,High,-4,4804,26.2,35.8,30.3,0.8285714285714285,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,19-10-2024,13:01 WIB,NASA-NOAA20,High,-4,44344,25.2,33.4,29.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu Ujung,21-09-2024,11:46 WIB,NASA-NOAA20,High,-4,41351,27.2,35.8,29.4,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Labokeo,30-10-2024,13:14 WIB,NASA-MODIS,High,-4,40882,22.7,7141.662499999999,28.4,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Lamooso,25-10-2024,12:50 WIB,NASA-NOAA20,High,-4,13799,25.2,7141.662499999999,28.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Puao,16-09-2024,11:40 WIB,NASA-NOAA20,High,-4,18099,20.8,7141.662499999999,26.2,0.8285714285714285,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Puulipu,10-11-2024,12:50 WIB,NASA-NOAA20,High,-4,1656,24.2,7141.662499999999,28.4,14.4,1.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Matabubu,19-10-2024,13:01 WIB,NASA-NOAA20,High,-4,28293,22.8,7141.662499999999,28.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Labokeo,19-11-2024,11:40 WIB,NASA-NOAA20,High,-4,41342,24.0,7141.662499999999,29.2,0.8285714285714285,1.0
Sulawesi Tenggara,KOTA BAU BAU,Sorawolio,Kelurahan Kaisabu Baru,09-10-2024,12:50 WIB,NASA-NOAA20,High,-5,4472,24.6,34.4,29.0,0.8285714285714285,2.0
Sulawesi Tenggara,KOTA KENDARI,Poasia,Kelurahan Andonohu,16-09-2024,11:40 WIB,NASA-NOAA20,High,-4,6149,22.6,31.7,27.1,0.0,1.0
Sulawesi Selatan,LUWU UTARA,Masamba,Maipi,25-10-2024,13:12 WIB,NASA-MODIS,Medium,-2,47595,25.0,34.0,28.9,0.0,1.0
Sulawesi Tengah,POSO,Pamona Timur,Pancasila,15-10-2024,12:38 WIB,NASA-NOAA20,Medium,-1,92874,24.8,32.6,28.4,0.0,1.0
Sulawesi Tengah,POSO,Lore Utara,Watumaeta,18-08-2024,12:25 WIB,NASA-NOAA20,Medium,-1,37968,23.4,33.2,27.7,0.0,1.0
Sulawesi Barat,MAMUJU,Bonehau,Salutiwo,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-2,52168,26.2,35.4,29.9,0.0,1.0
Sulawesi Utara,KOTA MANADO,Mapanget,Paniki Bawah,23-10-2024,08:37 WIB,NASA-MODIS,Medium,1,5379,23.0,34.4,30.2,0.0,2.0
Sulawesi Tengah,POSO,Pamona Tenggara,Singkona,21-11-2024,13:07 WIB,NASA-MODIS,Medium,-1,97885,24.2,33.2,28.8,0.0,1.0
Sulawesi Barat,MAJENE,Sendana,Paminggalan,01-10-2024,08:41 WIB,NASA-MODIS,Medium,-3,3447,25.8,33.2,29.2,0.0,2.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-1,55408,24.2,34.4,30.0,0.0,1.0
Sulawesi Selatan,MAROS,Bantimurung,Baruga,06-10-2024,01:09 WIB,NASA-NOAA20,Medium,-4,94661,22.5,36.1,28.6,0.0,2.0
Sulawesi Selatan,LUWU UTARA,Rampi,Rampi,11-10-2024,12:14 WIB,NASA-NOAA20,Medium,-2,12238,24.6,33.8,28.1,5.3,1.0
Gorontalo,GORONTALO,Bilato,Taula'a,11-09-2024,11:36 WIB,NASA-NOAA20,Medium,0,51952,21.2,33.3,27.8,0.0,3.0
Sulawesi Tengah,POSO,Poso Kota,Gebangrejo Barat,28-08-2024,08:52 WIB,NASA-MODIS,Medium,-1,39509,24.0,33.2,27.6,0.0,1.0
Sulawesi Tengah,TOLI TOLI,Baolan,Tuweley,25-08-2024,08:28 WIB,NASA-MODIS,Medium,1,4201,22.8,31.4,26.1,66.9,2.0
Sulawesi Selatan,MAROS,Cenrana,Laiya,30-09-2024,12:18 WIB,NASA-NOAA20,Medium,-5,6639,24.9,36.5,29.5,0.0,2.0
Sulawesi Tengah,POSO,Pamona Timur,Tiu,03-08-2024,12:08 WIB,NASA-NOAA20,Medium,-1,91756,23.4,33.0,27.7,28.0,1.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu Ujung,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,4317,25.8,33.4,29.7,0.0,2.0
Sulawesi Selatan,LUWU UTARA,Sabbang Selatan,Bone Subur,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,-2,75241,24.2,33.6,28.0,2.4,1.0
Sulawesi Tenggara,KOLAKA,Watubangga,Langgosipi,05-09-2024,11:49 WIB,NASA-NOAA20,Medium,-4,54022,24.6,33.2,28.4,2.0,2.0
Sulawesi Tengah,TOLI TOLI,Dondo,Ogowele,25-10-2024,12:53 WIB,NASA-NOAA20,Medium,0,73063,24.8,33.7,29.9,0.0,2.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Palewai,24-09-2024,12:29 WIB,NASA-NOAA20,Medium,-4,36157,25.7,34.0,29.1,0.2,2.0
Gorontalo,GORONTALO,Biluhu,Biluhu Barat,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,0,49699,23.4,35.7,28.8,0.0,1.0
Sulawesi Utara,KOTA MANADO,Mapanget,Paniki Bawah,29-11-2024,11:53 WIB,NASA-NOAA20,Medium,1,51153,23.8,32.1,27.7,6.0,1.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,15-12-2024,11:53 WIB,NASA-NOAA20,Medium,-4,48113,25.2,33.8,28.4,0.1,2.0
Gorontalo,GORONTALO,Asparaga,Bontula,05-10-2024,12:57 WIB,NASA-MODIS,Medium,0,84019,24.4,33.8,28.5,0.4,2.0
Sulawesi Selatan,LUWU UTARA,Seko,Tanamakaleang,26-09-2024,11:55 WIB,NASA-NOAA20,Medium,-2,35371,25.4,34.4,29.0,0.0,1.0
Sulawesi Selatan,LUWU UTARA,Rampi,Dodolo,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-2,967,25.0,34.0,28.9,0.0,1.0
Sulawesi Selatan,LUWU UTARA,Malangke Barat,Wara,11-09-2024,13:14 WIB,NASA-MODIS,Medium,-2,75564,22.8,32.0,26.9,0.0,1.0
Gorontalo,GORONTALO,Tabongo,Tabongo Timur,11-10-2024,12:14 WIB,NASA-NOAA20,Medium,0,55922,24.2,34.4,28.5,1.5,2.0
Sulawesi Selatan,LUWU UTARA,Malangke Barat,Wara,06-11-2024,12:27 WIB,NASA-NOAA20,Medium,-2,78531,24.5,33.6,28.4,0.0,1.0
Sulawesi Selatan,KOTA MAKASSAR,Tamalate,Kelurahan Barombong,20-10-2024,12:44 WIB,NASA-NOAA20,Medium,-5,20712,24.8,32.2,28.4,0.0,2.0
Sulawesi Selatan,MAROS,Bantimurung,Baruga,14-08-2024,01:02 WIB,NASA-NOAA20,Medium,-4,94527,22.1,34.5,27.2,0.0,2.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,07-11-2024,12:05 WIB,NASA-NOAA20,Medium,-2,2316,24.8,33.6,28.9,0.0,1.0
Sulawesi Tengah,TOLI TOLI,Basidondo,Basi,25-10-2024,13:12 WIB,NASA-MODIS,Medium,0,74554,24.8,33.7,29.9,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Langgosipi,18-09-2024,12:44 WIB,NASA-NOAA20,Medium,-4,54524,24.6,34.2,29.6,0.0,2.0
Sulawesi Selatan,LUWU UTARA,Seko,Tanamakaleang,23-09-2024,13:05 WIB,NASA-MODIS,Medium,-2,33305,25.2,34.8,29.3,0.0,1.0
Sulawesi Tenggara,KOTA KENDARI,Poasia,Kelurahan Andonohu,23-10-2024,11:49 WIB,NASA-NOAA20,Medium,-4,6148,25.0,34.8,29.0,7.0,1.0
Sulawesi Selatan,LUWU UTARA,Seko,Taloto,27-09-2024,11:34 WIB,NASA-NOAA20,Medium,-2,21935,24.7,33.8,28.4,1.2,1.0
Sulawesi Barat,MAMUJU,Kalukku,Sondoang,30-12-2024,12:12 WIB,NASA-NOAA20,Medium,-2,57348,25.0,32.9,28.4,0.0,1.0
Sulawesi Selatan,KOTA MAKASSAR,Tamalanrea,Kelurahan Bira,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-5,8742,24.6,33.3,28.8,0.0,2.0
Gorontalo,GORONTALO,Limboto Barat,Daenaa,05-11-2024,12:46 WIB,NASA-NOAA20,Medium,0,68341,23.2,34.0,27.8,3.0,2.0
Sulawesi Selatan,KOTA MAKASSAR,Mamajang,Kelurahan Mamajang Dalam,04-10-2024,12:44 WIB,NASA-NOAA20,Medium,-5,15987,24.6,33.2,28.9,0.6,2.0
Sulawesi Selatan,MAROS,Tanralili,Kurusumange,06-10-2024,13:35 WIB,NASA-MODIS,Medium,-5,10241,22.5,36.1,28.6,0.0,2.0
Sulawesi Tenggara,KOTA BAU BAU,Sorawolio,Kelurahan Gonda Baru,05-10-2024,12:23 WIB,NASA-NOAA20,Medium,-5,4473,23.6,34.5,28.2,0.0,1.0
Sulawesi Selatan,LUWU UTARA,Sukamaju,Lampuawa,16-11-2024,12:37 WIB,NASA-NOAA20,Medium,-2,53689,24.0,33.6,28.8,1.6,1.0
Sulawesi Selatan,MAROS,Bantimurung,Baruga,15-09-2024,01:02 WIB,NASA-NOAA20,Medium,-4,94624,20.9,35.5,27.3,0.0,2.0
Sulawesi Selatan,LUWU UTARA,Baebunta Selatan,Lembang-lembang,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,-2,73458,24.2,33.6,28.0,2.4,1.0
Sulawesi Barat,MAMUJU,Kalumpang,Kalumpang,28-10-2024,13:33 WIB,NASA-MODIS,Medium,-2,49098,25.0,36.2,29.8,0.0,1.0
Sulawesi Tenggara,KOLAKA,Toari,Rano Jaya,20-10-2024,13:08 WIB,NASA-MODIS,Medium,-4,55274,25.4,33.6,29.3,0.0,2.0
Sulawesi Selatan,LUWU UTARA,Masamba,Lantang Tallang,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-2,46893,25.0,34.0,28.9,0.0,1.0
Sulawesi Tengah,POSO,Lore Piore,Watutau,18-08-2024,13:27 WIB,NASA-MODIS,Medium,-1,55092,23.4,33.2,27.7,0.0,1.0
Gorontalo,GORONTALO,Tolangohula,Polohungo,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,0,76529,23.4,35.7,28.8,0.0,1.0
Sulawesi Barat,MAMUJU,Kalukku,Kelurahan Kalukku,22-10-2024,12:06 WIB,NASA-NOAA20,Medium,-2,55687,23.6,35.8,29.7,0.0,1.0
Gorontalo,GORONTALO,Pulubala,Puncak,06-09-2024,11:29 WIB,NASA-NOAA20,Medium,0,66709,24.6,33.8,28.9,0.0,3.0
Sulawesi Tenggara,KOTA BAU BAU,Sorawolio,Kelurahan Kaisabu Baru,30-09-2024,12:18 WIB,NASA-NOAA20,Medium,-5,46493,24.0,35.0,29.0,0.0,2.0
Sulawesi Utara,KOTA MANADO,Mapanget,Buha,08-10-2024,08:24 WIB,NASA-MODIS,Medium,1,53899,22.0,33.2,28.6,0.2,2.0
Sulawesi Selatan,LUWU UTARA,Seko,Lodang,06-11-2024,12:27 WIB,NASA-NOAA20,Medium,-2,3483,24.5,33.6,28.4,0.0,1.0
Sulawesi Selatan,MAROS,Camba,Benteng,05-10-2024,12:23 WIB,NASA-NOAA20,Medium,-4,94187,23.7,35.9,29.0,0.0,2.0
Sulawesi Selatan,MAROS,Mandai,Bonto Mate'ne,05-09-2024,11:49 WIB,NASA-NOAA20,Medium,-5,6962,23.3,35.4,28.7,0.0,2.0
Gorontalo,GORONTALO,Dungaliyo,Botubulowe,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,0,58751,23.4,35.7,28.8,0.0,1.0
Gorontalo,GORONTALO,Tabongo,Limehe Timur,08-11-2024,11:48 WIB,NASA-NOAA20,Medium,0,57045,24.3,35.0,27.9,6.5,1.0
Sulawesi Selatan,LUWU UTARA,Baebunta Selatan,Mukti Jaya,05-11-2024,12:44 WIB,NASA-NOAA20,Medium,-2,72964,24.6,34.4,28.6,4.4,1.0
Sulawesi Tengah,KOTA PALU,Palu Utara,Taipa,28-10-2024,11:53 WIB,NASA-NOAA20,Medium,0,77063,23.8,35.8,29.2,0.0,3.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,18-10-2024,08:34 WIB,NASA-MODIS,Medium,-4,45769,25.2,32.8,29.0,0.0,2.0
Sulawesi Selatan,MAROS,Tompobulu,Bonto Matinggi,10-10-2024,12:31 WIB,NASA-NOAA20,Medium,-5,14523,25.3,33.8,29.1,0.0,2.0
Sulawesi Tengah,POSO,Pamona Tenggara,Wayura,15-09-2024,11:59 WIB,NASA-NOAA20,Medium,-2,9554,23.4,35.0,29.5,0.0,2.0
Sulawesi Selatan,MAROS,Tompobulu,Tompobulu,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-5,11135,22.5,36.1,28.6,0.0,2.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,03-08-2024,12:08 WIB,NASA-NOAA20,Medium,-2,2602,23.4,33.0,27.7,28.0,1.0
Sulawesi Selatan,MAROS,Tanralili,Toddopulia,09-10-2024,12:50 WIB,NASA-NOAA20,Medium,-5,1028,23.5,34.5,29.8,0.0,2.0
Sulawesi Tengah,POSO,Pamona Puselemba,Mayakeli,12-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,74589,20.8,33.0,28.6,11.0,1.0
Gorontalo,GORONTALO,Bilato,Bumela,16-09-2024,11:42 WIB,NASA-NOAA20,Medium,0,58763,23.3,33.8,27.9,0.0,2.0
Sulawesi Barat,MAJENE,Ulumanda,Tandeallo,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-3,9657,25.8,32.8,29.2,0.0,1.0
Sulawesi Selatan,LUWU UTARA,Seko,Beroppa,26-09-2024,08:37 WIB,NASA-MODIS,Medium,-2,35861,25.4,34.4,29.0,0.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Tamadue,15-08-2024,11:42 WIB,NASA-NOAA20,Medium,-1,48821,22.8,34.6,27.1,0.0,1.0
Sulawesi Selatan,LUWU UTARA,Masamba,Pincara,23-10-2024,11:46 WIB,NASA-NOAA20,Medium,-2,46563,24.2,34.0,28.8,0.8,1.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,18-09-2024,00:07 WIB,NASA-NOAA20,Medium,-4,48246,24.6,34.2,29.6,0.0,2.0
Sulawesi Selatan,LUWU UTARA,Rampi,Tedeboe,25-10-2024,13:12 WIB,NASA-MODIS,Medium,-2,9668,25.0,34.0,28.9,0.0,1.0
Sulawesi Selatan,LUWU UTARA,Rampi,Leboni,15-08-2024,11:42 WIB,NASA-NOAA20,Medium,-2,15998,23.8,31.6,27.0,0.0,1.0
Gorontalo,GORONTALO,Asparaga,Mohiyolo,17-08-2024,12:46 WIB,NASA-NOAA20,Medium,0,77041,23.1,33.3,27.0,0.0,1.0
Gorontalo,GORONTALO,Boliyohuto,Tolite,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,0,66145,22.2,33.6,28.4,0.0,4.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,21-11-2024,12:44 WIB,NASA-NOAA20,Medium,-2,1406,24.2,33.2,28.8,0.0,1.0
Sulawesi Selatan,MAROS,Tompobulu,Tompobulu,11-09-2024,00:39 WIB,NASA-NOAA20,Medium,-5,11495,20.4,34.3,26.7,0.0,2.0
Sulawesi Selatan,MAROS,Tanralili,Kurusumange,12-08-2024,12:38 WIB,NASA-NOAA20,Medium,-5,9537,22.1,35.1,28.1,0.0,2.0
Sulawesi Barat,MAMUJU,Kalumpang,Sandapang,28-10-2024,11:53 WIB,NASA-NOAA20,Medium,-2,37628,25.0,36.2,29.8,0.0,1.0
Sulawesi Tenggara,KOLAKA,Toari,Rano Sangia,19-09-2024,12:23 WIB,NASA-NOAA20,Medium,-4,55376,26.4,35.2,30.2,0.0,3.0
Sulawesi Tengah,POSO,Lore Tengah,Rompo,18-09-2024,12:44 WIB,NASA-NOAA20,Medium,-1,62646,23.6,33.4,27.6,0.0,1.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Lalonggolosua,21-09-2024,11:46 WIB,NASA-NOAA20,Medium,-4,31048,27.2,35.8,29.4,0.0,2.0
Sulawesi Utara,KEPULAUAN SANGIHE,Tahuna Timur,Tona I,16-11-2024,08:13 WIB,NASA-MODIS,Medium,3,60966,24.8,31.7,27.6,0.0,2.0
Sulawesi Tengah,POSO,Poso Pesisir,Toini,27-10-2024,12:14 WIB,NASA-NOAA20,Medium,-1,42544,24.6,33.2,28.3,0.0,1.0
Sulawesi Tengah,POSO,Lore Piore,Watutau,14-08-2024,12:01 WIB,NASA-NOAA20,Medium,-1,58343,25.0,32.6,29.0,0.5,2.0
Sulawesi Selatan,LUWU UTARA,Seko,Lodang,05-11-2024,12:44 WIB,NASA-NOAA20,Medium,-2,35192,24.6,34.4,28.6,4.4,1.0
Sulawesi Tengah,POSO,Poso Pesisir Utara,Kalora,15-11-2024,12:59 WIB,NASA-NOAA20,Medium,-1,18798,22.2,32.8,27.5,0.0,1.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,04-10-2024,12:44 WIB,NASA-NOAA20,Medium,-4,52654,22.7,34.7,29.2,0.0,2.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,18-08-2024,12:25 WIB,NASA-NOAA20,Medium,-1,53689,23.4,33.2,27.7,0.0,1.0
Sulawesi Tenggara,KOTA BAU BAU,Bungi,Kelurahan Waliabuku,05-10-2024,12:23 WIB,NASA-NOAA20,Medium,-5,38257,23.6,34.5,28.2,0.0,1.0
Sulawesi Tengah,POSO,Pamona Puselemba,Soe,12-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,74405,20.8,33.0,28.6,11.0,1.0
Sulawesi Tengah,POSO,Poso Kota,Gebangrejo Barat,28-10-2024,08:41 WIB,NASA-MODIS,Medium,-1,39624,23.4,33.2,28.3,0.0,1.0
Sulawesi Selatan,KOTA MAKASSAR,Tamalanrea,Kelurahan Kapasa Raya,15-09-2024,11:59 WIB,NASA-NOAA20,Medium,-5,10362,23.2,32.7,27.6,0.0,2.0
Sulawesi Selatan,LUWU UTARA,Masamba,Kamiri,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,-2,52402,22.2,32.0,27.3,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Singkona,12-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,97944,20.8,33.0,28.6,11.0,1.0
Gorontalo,GORONTALO,Biluhu,Lobuto,12-11-2024,12:14 WIB,NASA-NOAA20,Medium,0,48928,24.4,34.6,28.4,2.5,1.0
Sulawesi Barat,MAMUJU,Tapalang Barat,Labuang Rano,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,-2,79972,25.0,35.6,29.8,0.0,1.0
